Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken,Distance_km
36,4,Snack ,motorcycle ,42,7.798835911
36,4.2,Drinks ,motorcycle ,26,3.112303519
37,4.8,Drinks ,scooter ,25,3.028538156
29,4.3,Buffet ,motorcycle ,17,3.056126598
29,4.5,Meal ,motorcycle ,15,1.514263045
21,4.9,Drinks ,scooter ,18,3.032918406
30,4.6,Drinks ,scooter ,27,4.594265457
24,4.1,Snack ,motorcycle ,23,3.044094912
37,4.6,Snack ,motorcycle ,23,3.148590641
21,4.7,Drinks ,motorcycle ,10,1.533738995
36,5,Drinks ,scooter ,34,6.056696871
33,5,Buffet ,motorcycle ,27,4.542926772
26,4.6,Meal ,motorcycle ,13,1.466846372
30,4.6,Snack ,motorcycle ,24,3.043945994
30,5,Drinks ,scooter ,26,4.6367054
33,4.6,Buffet ,scooter ,26,3.028507475
31,4,Buffet ,motorcycle ,32,6.044211935
38,4.5,Drinks ,motorcycle ,27,3.077069908
21,4.2,Meal ,motorcycle ,25,3.108281855
32,4.9,Drinks ,motorcycle ,31,4.400344139
24,4.9,Snack ,electric_scooter ,20,3.112385322
33,4.7,Drinks ,scooter ,22,3.108609946
33,4.7,Drinks ,motorcycle ,22,2.982747743
35,4.6,Buffet ,motorcycle ,26,4.615191312
25,4.9,Meal ,scooter ,25,4.6623701
33,4.9,Drinks ,electric_scooter ,25,4.61557052
36,4.3,Snack ,scooter ,34,6.217575829
33,4.6,Meal ,motorcycle ,26,4.593461072
20,4.8,Drinks ,motorcycle ,15,1.530875784
22,4.9,Buffet ,motorcycle ,36,6.125788396
30,4.7,Snack ,motorcycle ,18,2.983088407
30,4.8,Snack ,motorcycle ,31,6.135504887
37,4.7,Meal ,motorcycle ,36,6.088253423
38,5,Drinks ,motorcycle ,29,3.077131226
37,4.8,Drinks ,motorcycle ,25,4.722885901
27,4.9,Drinks ,motorcycle ,29,4.566084375
39,4.7,Drinks ,scooter ,20,3.148590641
32,4.5,Meal ,motorcycle ,27,4.668662883
35,4.5,Meal ,scooter ,26,3.112617367
30,4.7,Meal ,motorcycle ,30,4.602075716
28,4.6,Drinks ,motorcycle ,16,3.112579066
36,4.2,Snack ,motorcycle ,37,4.601692524
25,4.6,Snack ,scooter ,13,1.554292537
21,4.5,Buffet ,motorcycle ,19,3.04396095
34,4.4,Snack ,motorcycle ,25,3.119633187
31,4.9,Snack ,motorcycle ,34,6.29718109
38,4.2,Snack ,scooter ,31,4.614907172
34,4.6,Buffet ,motorcycle ,39,4.542988831
29,4.6,Drinks ,motorcycle ,16,3.044195789
34,4.8,Snack ,motorcycle ,26,3.091383875
39,5,Snack ,scooter ,25,4.549306098
29,4.5,Snack ,scooter ,22,2.999599033
34,4.7,Drinks ,motorcycle ,39,6.065663653
21,5,Meal ,motorcycle ,15,1.533742248
30,4.7,Meal ,motorcycle ,15,1.554388959
28,4.8,Snack ,motorcycle ,14,1.470490984
21,4.7,Drinks ,motorcycle ,13,1.514392385
25,5,Snack ,motorcycle ,25,3.022250576
32,4.7,Meal ,motorcycle ,27,4.566070527
31,4.2,Meal ,motorcycle ,31,4.67950283
27,4.8,Meal ,motorcycle ,26,3.063986309
36,5,Buffet ,scooter ,18,3.062377377
20,4.9,Drinks ,scooter ,15,1.574295332
24,4.6,Buffet ,scooter ,15,1.514292072
21,4.5,Snack ,scooter ,22,3.108747506
33,4.5,Meal ,motorcycle ,28,3.119619278
20,4.2,Snack ,motorcycle ,46,6.128952968
36,4.4,Snack ,motorcycle ,30,3.10856952
20,4.6,Buffet ,scooter ,24,4.636802968
29,4.4,Meal ,motorcycle ,48,6.215782944
31,4.8,Snack ,scooter ,25,4.668790967
33,4.8,Snack ,scooter ,18,3.062870626
27,4.9,Buffet ,scooter ,18,3.028733857
34,4.6,Drinks ,scooter ,25,3.119694586
30,4,Buffet ,motorcycle ,31,6.15399281
38,4.9,Drinks ,scooter ,29,4.532987595
38,4.9,Buffet ,scooter ,24,2.982834684
25,4.8,Meal ,motorcycle ,24,4.593461072
31,4.1,Drinks ,motorcycle ,35,6.23935471
23,4.1,Snack ,motorcycle ,32,5.965431433
36,4.7,Drinks ,motorcycle ,26,4.566035575
21,3.5,Drinks ,motorcycle ,53,6.225271803
26,4.7,Drinks ,motorcycle ,25,3.022098569
37,4.3,Meal ,scooter ,32,4.615636542
35,4.7,Meal ,motorcycle ,33,6.217124867
38,4.3,Buffet ,motorcycle ,47,9.337476985
37,5,Meal ,motorcycle ,18,3.04396095
33,4.1,Meal ,motorcycle ,22,2.982964393
28,5,Snack ,motorcycle ,16,3.108561937
21,4.6,Snack ,scooter ,11,1.554299999
22,4.6,Snack ,motorcycle ,14,1.531210613
30,4.5,Meal ,motorcycle ,25,3.119732907
23,4.8,Drinks ,motorcycle ,15,1.559860302
21,4.7,Buffet ,electric_scooter ,23,3.067837573
20,5,Buffet ,motorcycle ,27,4.679408283
33,4,Buffet ,motorcycle ,33,4.601626369
24,4.6,Meal ,scooter ,14,1.514392385
21,4.8,Meal ,scooter ,31,3.108277335
38,4,Drinks ,motorcycle ,25,4.542626703
28,4,Buffet ,motorcycle ,23,3.022098569
29,4.6,Snack ,motorcycle ,19,3.067767914
22,4.2,Drinks ,motorcycle ,15,1.554436826
36,4.8,Meal ,scooter ,17,2.979924
30,4.8,Snack ,scooter ,25,4.533069621
27,4.9,Snack ,motorcycle ,16,3.056120938
20,4.9,Drinks ,scooter ,13,1.554147295
29,4.6,Snack ,motorcycle ,17,2.999598495
29,4.5,Drinks ,scooter ,18,3.112541973
29,4.6,Meal ,scooter ,32,6.23935471
22,4.3,Buffet ,motorcycle ,20,3.148590641
37,4.1,Buffet ,motorcycle ,26,4.584177772
27,4.8,Drinks ,motorcycle ,10,1.574295332
28,4.4,Buffet ,motorcycle ,19,3.062790652
28,4.5,Snack ,scooter ,19,3.032906509
29,4.6,Snack ,scooter ,33,5.965942659
34,4.7,Meal ,scooter ,22,3.028766447
20,4.7,Buffet ,motorcycle ,27,3.043976402
31,4.9,Snack ,scooter ,29,3.077225949
33,4.4,Drinks ,motorcycle ,31,4.668868972
32,4.7,Drinks ,motorcycle ,27,4.601089045
26,3.6,Meal ,motorcycle ,53,9.325400395
20,4.8,Buffet ,motorcycle ,14,1.533940057
28,4.8,Meal ,motorcycle ,23,3.108260438
24,5,Meal ,scooter ,16,3.112507227
29,4.5,Snack ,motorcycle ,21,3.10856952
23,4.6,Meal ,scooter ,19,3.044195789
36,4.7,Meal ,motorcycle ,32,6.065641175
35,4.9,Buffet ,motorcycle ,36,6.128952968
36,4.3,Meal ,scooter ,31,5.99898907
31,4.5,Meal ,motorcycle ,27,3.022481289
31,4.9,Buffet ,electric_scooter ,33,4.637567317
20,4.7,Drinks ,scooter ,27,4.679555083
33,4.9,Buffet ,motorcycle ,39,6.21669178
23,4.9,Buffet ,motorcycle ,16,3.044071615
28,5,Drinks ,motorcycle ,12,1.554057245
36,4.6,Meal ,scooter ,27,4.615595436
25,4.9,Buffet ,scooter ,10,1.556292632
29,5,Drinks ,motorcycle ,30,4.601098807
30,4.8,Snack ,scooter ,17,2.979921771
21,4.6,Drinks ,motorcycle ,27,4.679379826
29,4.6,Meal ,motorcycle ,33,4.533069621
39,4,Snack ,scooter ,33,6.154301732
28,4.8,Snack ,motorcycle ,34,6.15427025
28,4.8,Buffet ,motorcycle ,19,3.09182004
24,4.5,Meal ,scooter ,11,1.522076009
29,4.6,Drinks ,motorcycle ,21,3.044056188
34,4.8,Snack ,electric_scooter ,17,3.068092972
31,4.4,Buffet ,motorcycle ,49,9.084507601
23,4.8,Snack ,motorcycle ,29,3.112608278
33,4.5,Meal ,scooter ,23,3.112385613
37,4.7,Meal ,scooter ,27,4.60189505
34,4.4,Buffet ,scooter ,34,6.29718109
32,4.2,Snack ,motorcycle ,31,6.154046806
36,4.7,Meal ,electric_scooter ,28,3.148590641
39,4.6,Buffet ,scooter ,17,3.124815449
30,4.8,Snack ,scooter ,34,6.112146416
25,4.7,Snack ,scooter ,20,3.108573866
36,4.4,Buffet ,motorcycle ,31,5.965431433
29,4.8,Drinks ,scooter ,10,1.514279215
36,5,Drinks ,motorcycle ,42,6.249746361
36,5,Drinks ,motorcycle ,20,3.022206354
34,4.7,Meal ,scooter ,28,4.66864342
34,4.6,Meal ,motorcycle ,25,4.668663153
20,4.2,Drinks ,motorcycle ,26,3.062351252
33,5,Snack ,scooter ,36,6.216215696
20,3.5,Snack ,motorcycle ,49,9.066240894
24,4.8,Buffet ,motorcycle ,12,1.528102794
26,4.8,Meal ,scooter ,14,1.574295332
32,5,Snack ,motorcycle ,27,4.592934028
30,4.9,Snack ,scooter ,12,1.533945641
36,4.9,Drinks ,scooter ,22,3.108407013
31,4.1,Meal ,motorcycle ,27,3.108848627
36,4.3,Meal ,motorcycle ,23,4.499241197
20,4.6,Meal ,motorcycle ,17,3.044270065
25,4.7,Drinks ,motorcycle ,32,6.057887536
22,4.6,Buffet ,scooter ,20,3.022045053
29,4.6,Buffet ,scooter ,18,2.982840586
29,5,Drinks ,electric_scooter ,33,4.600541734
36,4.8,Buffet ,scooter ,29,2.983133949
28,5,Snack ,motorcycle ,29,4.601847925
23,4.9,Drinks ,motorcycle ,24,3.022288873
22,4.9,Meal ,scooter ,18,3.112385322
30,5,Drinks ,scooter ,25,3.119744584
36,4.6,Snack ,motorcycle ,17,2.984557512
39,4.9,Meal ,electric_scooter ,18,3.077042886
38,4.9,Buffet ,scooter ,14,1.554439543
20,4.7,Meal ,motorcycle ,20,2.93358933
28,4.7,Buffet ,scooter ,26,3.022208574
30,4.6,Drinks ,electric_scooter ,37,5.968881738
21,4.5,Snack ,motorcycle ,14,1.52212223
28,4.5,Drinks ,motorcycle ,18,3.064563195
37,4.7,Snack ,motorcycle ,23,3.063361163
36,4.6,Buffet ,scooter ,24,3.028448579
21,5,Meal ,motorcycle ,19,3.044071615
38,4.7,Meal ,motorcycle ,36,6.065663653
27,4.4,Meal ,motorcycle ,54,5.965942659
25,4.2,Buffet ,motorcycle ,15,1.556255799
28,4.5,Buffet ,motorcycle ,14,1.559860302
24,5,Drinks ,scooter ,23,3.076986446
28,5,Meal ,motorcycle ,19,2.984557512
35,4.9,Snack ,motorcycle ,26,4.662786138
28,4.5,Buffet ,motorcycle ,24,2.940859349
34,4.2,Drinks ,motorcycle ,31,4.668534843
34,4,Meal ,scooter ,32,6.058769083
24,4.6,Buffet ,motorcycle ,25,4.615636542
26,4.2,Snack ,scooter ,34,6.133970127
39,4.6,Buffet ,electric_scooter ,33,6.217017033
29,4.6,Meal ,scooter ,28,3.061999972
27,4.9,Drinks ,motorcycle ,26,4.679555083
24,4.2,Drinks ,motorcycle ,24,3.076896742
20,4.9,Buffet ,motorcycle ,29,4.566377678
38,4.7,Buffet ,motorcycle ,30,4.474564493
29,4.6,Buffet ,motorcycle ,33,6.125788396
33,4.1,Buffet ,motorcycle ,44,6.217055701
28,4.1,Buffet ,electric_scooter ,31,6.154046806
29,4.6,Buffet ,motorcycle ,27,4.722885901
22,4.7,Meal ,motorcycle ,10,1.522071395
30,4.9,Buffet ,scooter ,26,3.062981659
39,4.7,Drinks ,motorcycle ,39,4.668997271
31,5,Snack ,electric_scooter ,23,3.108277335
33,4.1,Snack ,scooter ,36,6.217373267
29,4.7,Meal ,electric_scooter ,25,4.542926772
29,4.9,Meal ,motorcycle ,18,3.044222461
28,4.8,Meal ,scooter ,13,1.574295332
30,4.6,Drinks ,motorcycle ,20,3.067943435
32,4.9,Drinks ,scooter ,29,3.148590641
28,4.8,Drinks ,scooter ,16,3.064563195
22,4.9,Snack ,motorcycle ,29,4.47420036
29,4.6,Meal ,motorcycle ,34,6.065663653
34,4.8,Meal ,motorcycle ,17,2.982337376
31,4.1,Buffet ,motorcycle ,30,3.10856952
27,5,Meal ,scooter ,18,3.022293364
33,5,Meal ,motorcycle ,38,6.217562685
33,4.6,Buffet ,motorcycle ,28,3.108624024
20,4.7,Snack ,motorcycle ,27,4.668882611
20,4.1,Buffet ,motorcycle ,42,4.543024394
25,4.7,Snack ,motorcycle ,13,1.511129237
21,4.3,Snack ,motorcycle ,29,3.124619624
35,4.9,Meal ,motorcycle ,37,4.722885901
21,4.7,Drinks ,scooter ,31,4.475294249
30,4.1,Drinks ,motorcycle ,23,3.119639744
20,4.8,Buffet ,electric_scooter ,31,6.043879099
36,4.6,Meal ,motorcycle ,25,3.062351252
22,4.7,Meal ,motorcycle ,21,3.028385042
38,4.7,Snack ,motorcycle ,35,6.153853183
29,4.6,Snack ,motorcycle ,53,6.123239004
33,4.7,Snack ,motorcycle ,34,4.542599148
24,4.9,Buffet ,electric_scooter ,21,3.03291599
39,4.9,Snack ,motorcycle ,28,3.124584641
35,4,Snack ,motorcycle ,36,4.663400735
33,4.9,Snack ,electric_scooter ,19,3.067941148
21,4.8,Snack ,motorcycle ,19,3.108612206
34,4.5,Snack ,scooter ,27,3.043945994
26,4.6,Meal ,scooter ,11,1.554497252
29,4.5,Drinks ,motorcycle ,12,1.510829914
37,4.7,Snack ,motorcycle ,25,4.499200565
36,4.6,Drinks ,scooter ,29,3.112608278
29,4.6,Snack ,motorcycle ,26,4.566070527
23,4.9,Buffet ,motorcycle ,12,1.556292632
25,5,Snack ,scooter ,28,4.722885901
22,5,Buffet ,motorcycle ,39,4.566070527
22,4.9,Snack ,scooter ,18,3.043945994
39,4.5,Buffet ,motorcycle ,23,3.108747506
30,4.6,Snack ,scooter ,18,3.028533194
21,5,Buffet ,scooter ,10,1.554218775
39,4.8,Meal ,motorcycle ,49,9.324424441
36,4.4,Drinks ,motorcycle ,44,7.669101686
37,4.8,Snack ,motorcycle ,29,4.722885901
23,4.3,Snack ,motorcycle ,22,3.028542241
22,5,Drinks ,scooter ,18,3.029486129
21,4.7,Snack ,motorcycle ,16,3.108609946
37,4.3,Buffet ,motorcycle ,24,3.028538156
39,4.7,Drinks ,motorcycle ,36,4.533361866
29,4.6,Snack ,motorcycle ,26,3.056160311
35,4.8,Snack ,motorcycle ,40,7.570973256
34,4.6,Drinks ,scooter ,15,1.538473019
23,4.6,Drinks ,motorcycle ,23,3.076986446
30,4.6,Meal ,scooter ,27,2.999599033
24,4.5,Buffet ,scooter ,28,4.60189505
20,4.8,Snack ,motorcycle ,21,3.148590641
27,4.6,Drinks ,scooter ,24,4.566035575
28,4.4,Drinks ,motorcycle ,41,6.21669178
21,4.9,Drinks ,scooter ,27,4.615450257
21,4,Buffet ,motorcycle ,21,2.999604148
33,4.9,Drinks ,electric_scooter ,19,2.987980756
34,4.6,Snack ,motorcycle ,20,3.067859963
21,4.9,Buffet ,motorcycle ,28,4.663227354
22,4.9,Drinks ,scooter ,22,3.044094912
34,4.5,Snack ,scooter ,23,3.119663759
23,4.1,Snack ,motorcycle ,34,4.475294249
36,4.9,Meal ,motorcycle ,39,4.615762974
35,4.2,Buffet ,motorcycle ,39,4.67950283
33,4.6,Meal ,motorcycle ,47,7.456662094
30,4.9,Drinks ,motorcycle ,34,4.66283753
22,4.7,Snack ,scooter ,18,3.044270065
34,4,Snack ,scooter ,31,6.043879099
32,4.9,Meal ,motorcycle ,34,6.087904049
26,4.5,Buffet ,motorcycle ,16,3.022481289
33,5,Meal ,scooter ,16,3.043947623
22,4.7,Snack ,motorcycle ,28,4.545652464
34,4.6,Drinks ,electric_scooter ,27,4.592900737
32,4.8,Snack ,motorcycle ,19,3.022293364
20,4.7,Snack ,motorcycle ,23,3.148590641
30,4.9,Buffet ,motorcycle ,29,4.6623701
34,5,Buffet ,electric_scooter ,21,3.148590641
21,4.1,Drinks ,motorcycle ,45,8.946308154
35,4.9,Buffet ,scooter ,29,3.108554591
20,4.5,Meal ,motorcycle ,20,3.067441858
29,4.6,Snack ,motorcycle ,31,4.499292441
38,4.5,Buffet ,motorcycle ,27,2.933627759
30,4.7,Snack ,motorcycle ,23,4.535537566
25,4.2,Buffet ,motorcycle ,51,6.05661137
31,4.8,Drinks ,motorcycle ,32,6.136050033
27,4.8,Drinks ,motorcycle ,28,4.56603773
39,4.8,Meal ,motorcycle ,22,3.062377377
38,4.9,Drinks ,motorcycle ,27,4.687144123
36,4.6,Meal ,motorcycle ,48,6.065467862
34,4.9,Buffet ,motorcycle ,19,3.062887383
29,5,Drinks ,motorcycle ,22,3.108848627
29,4.6,Drinks ,motorcycle ,22,3.030491186
20,4.9,Drinks ,scooter ,16,2.982964393
22,4.9,Meal ,scooter ,21,2.999516654
35,4.4,Meal ,motorcycle ,24,3.108281812
35,4.4,Snack ,motorcycle ,29,3.119639744
33,4.7,Drinks ,motorcycle ,46,6.13573986
29,4.6,Meal ,motorcycle ,31,4.663170843
26,4.7,Drinks ,motorcycle ,24,4.542926772
32,4.9,Buffet ,scooter ,17,3.119703624
25,4.9,Buffet ,motorcycle ,12,1.556247787
36,4.8,Drinks ,motorcycle ,47,7.610130313
22,4.9,Drinks ,scooter ,16,3.067920043
32,5,Meal ,scooter ,19,3.067920043
24,4.1,Drinks ,motorcycle ,35,4.662890326
20,5,Snack ,motorcycle ,30,3.108260438
39,5,Drinks ,motorcycle ,49,6.217025731
25,4.8,Snack ,motorcycle ,15,1.55415396
23,4.6,Snack ,scooter ,13,1.511170489
35,4.1,Snack ,motorcycle ,30,3.119618007
36,4.9,Snack ,motorcycle ,20,3.108049708
23,4.8,Buffet ,motorcycle ,15,1.554084726
29,4.7,Snack ,motorcycle ,26,4.679555177
34,4.5,Buffet ,motorcycle ,17,3.044104142
33,4.6,Buffet ,motorcycle ,24,4.601887685
38,4.8,Snack ,motorcycle ,26,2.940352937
25,4.8,Buffet ,motorcycle ,16,2.979957483
32,4.7,Meal ,motorcycle ,30,4.601098807
31,4.1,Snack ,scooter ,33,6.21644128
35,4.7,Buffet ,motorcycle ,30,3.063137547
39,4.5,Drinks ,motorcycle ,20,2.982865233
20,5,Drinks ,scooter ,11,1.559822664
37,4.6,Drinks ,motorcycle ,26,4.566333312
21,4.6,Drinks ,scooter ,15,1.55431154
37,4.7,Meal ,scooter ,22,3.108609946
27,4.4,Meal ,motorcycle ,40,6.216488833
37,4.2,Meal ,motorcycle ,42,7.798835911
23,4.6,Snack ,motorcycle ,32,4.469736514
34,4.7,Meal ,scooter ,27,4.662207756
31,4.9,Drinks ,electric_scooter ,15,2.93354037
37,4.9,Buffet ,scooter ,29,2.940859349
29,4.6,Meal ,scooter ,24,4.566074291
25,4.8,Drinks ,motorcycle ,16,3.044195789
38,4.6,Buffet ,motorcycle ,30,4.668411656
22,4.5,Meal ,motorcycle ,17,3.077120819
24,4.9,Buffet ,electric_scooter ,24,4.474161451
30,4.9,Buffet ,scooter ,30,4.474627889
26,4.2,Buffet ,motorcycle ,53,6.057183922
33,4.7,Drinks ,electric_scooter ,32,5.968881738
30,4.7,Meal ,motorcycle ,29,3.108281812
36,4.2,Drinks ,motorcycle ,33,4.615529824
25,3.5,Meal ,motorcycle ,48,6.065641175
29,3.8,Snack ,motorcycle ,43,4.566070527
37,4.8,Snack ,motorcycle ,29,2.982964018
28,4.9,Drinks ,scooter ,30,4.542636228
20,4.9,Drinks ,motorcycle ,13,1.51113759
29,4.6,Meal ,motorcycle ,54,10.73529952
36,4.1,Meal ,motorcycle ,31,3.112541393
37,4.4,Drinks ,motorcycle ,31,4.668769475
29,4.6,Meal ,motorcycle ,28,4.542626703
38,4.8,Meal ,motorcycle ,15,1.546616753
28,3.5,Meal ,motorcycle ,40,7.498754881
31,4.8,Drinks ,scooter ,25,4.602075716
36,4.8,Meal ,motorcycle ,23,3.032931173
26,4.5,Meal ,scooter ,29,4.663227481
31,4.6,Buffet ,motorcycle ,27,3.028373277
30,4.5,Drinks ,motorcycle ,27,3.148590641
34,4.8,Drinks ,motorcycle ,17,3.056120938
21,4.2,Snack ,motorcycle ,23,3.067435352
33,4,Drinks ,motorcycle ,33,4.543024394
31,4.8,Meal ,electric_scooter ,22,3.108305614
34,4.3,Buffet ,scooter ,34,4.535421381
32,5,Meal ,scooter ,26,4.615191312
24,5,Drinks ,scooter ,24,4.542988831
22,4.2,Drinks ,motorcycle ,23,3.119738917
30,4.6,Drinks ,scooter ,33,6.29718109
25,4.6,Drinks ,scooter ,21,3.119663759
31,4.8,Meal ,motorcycle ,15,1.516478313
36,4.6,Meal ,motorcycle ,31,6.087920739
20,4.1,Meal ,motorcycle ,15,2.940733981
24,4.7,Buffet ,motorcycle ,14,1.538440238
27,4.2,Meal ,motorcycle ,16,3.108964171
21,4.9,Buffet ,motorcycle ,19,3.022288873
38,4.8,Snack ,motorcycle ,39,7.449388879
32,4.7,Snack ,motorcycle ,16,3.112541393
21,4.8,Drinks ,scooter ,26,4.474318689
24,4.8,Snack ,motorcycle ,16,3.063034542
25,4.8,Snack ,scooter ,15,1.515462813
28,4.7,Drinks ,scooter ,18,3.076834484
21,5,Drinks ,motorcycle ,19,3.022481289
33,4.1,Drinks ,motorcycle ,25,3.108834265
26,4.5,Buffet ,motorcycle ,25,4.663227354
33,4.9,Meal ,motorcycle ,29,3.029045522
22,5,Snack ,motorcycle ,23,3.077076845
22,4.9,Drinks ,scooter ,25,3.108842145
27,4.5,Drinks ,scooter ,15,1.559882715
26,5,Snack ,scooter ,15,1.538572009
26,4.7,Drinks ,motorcycle ,10,1.574295332
22,4.9,Buffet ,motorcycle ,29,4.668868972
25,4.8,Snack ,motorcycle ,16,2.940493115
38,5,Buffet ,motorcycle ,17,3.108407013
31,4.9,Meal ,motorcycle ,12,1.574295332
25,4.8,Buffet ,motorcycle ,13,1.554321334
35,4,Snack ,scooter ,34,4.66864342
34,4.8,Meal ,electric_scooter ,18,3.112556295
20,4.6,Meal ,motorcycle ,24,3.068060687
29,4.2,Meal ,motorcycle ,21,3.108834265
38,4.6,Drinks ,motorcycle ,25,3.044298058
20,4.9,Snack ,motorcycle ,13,1.531512683
29,4.6,Drinks ,motorcycle ,50,8.82051458
37,4.5,Buffet ,motorcycle ,27,4.663217627
38,4.8,Meal ,scooter ,17,2.999606533
24,4.2,Snack ,motorcycle ,26,4.549355142
31,4.8,Drinks ,motorcycle ,38,4.615199913
24,4.6,Meal ,scooter ,15,1.52212223
30,4.7,Buffet ,motorcycle ,22,3.148590641
21,3.7,Meal ,motorcycle ,45,7.780746034
24,4.7,Drinks ,scooter ,23,4.474613137
33,5,Buffet ,motorcycle ,32,4.411284514
35,4.9,Drinks ,electric_scooter ,35,6.217500283
26,4.1,Drinks ,motorcycle ,28,2.982834684
35,4.7,Buffet ,motorcycle ,33,6.154080804
32,4.7,Drinks ,scooter ,18,3.148590641
34,4.2,Buffet ,motorcycle ,36,6.29718109
37,4.5,Meal ,motorcycle ,27,3.108624024
20,4.6,Meal ,motorcycle ,24,3.022210253
32,4.3,Drinks ,motorcycle ,33,4.615620928
32,4.6,Snack ,scooter ,22,3.077042886
28,4.9,Meal ,motorcycle ,23,3.062830119
36,4.4,Drinks ,motorcycle ,31,6.123239004
33,4.9,Meal ,motorcycle ,24,3.022264968
27,5,Buffet ,electric_scooter ,15,1.511785248
21,4.5,Snack ,electric_scooter ,29,4.615620928
38,4.9,Buffet ,motorcycle ,31,6.088201685
30,4.7,Drinks ,motorcycle ,28,2.999599167
26,4.7,Drinks ,scooter ,25,4.542596396
37,4.5,Buffet ,electric_scooter ,18,3.108554591
36,4.9,Snack ,motorcycle ,27,4.592900737
29,4.6,Buffet ,motorcycle ,21,3.028538156
22,4.5,Meal ,motorcycle ,18,3.067768443
33,4.7,Meal ,motorcycle ,15,1.559877704
29,4.6,Snack ,motorcycle ,16,3.108612206
25,4.9,Meal ,scooter ,17,3.112541973
29,4.6,Meal ,motorcycle ,49,6.125788396
29,4.6,Drinks ,scooter ,14,1.574295332
35,4.7,Drinks ,motorcycle ,25,3.108281812
31,4.2,Snack ,motorcycle ,20,2.979923611
20,4.8,Drinks ,motorcycle ,16,3.077120819
34,4.6,Snack ,motorcycle ,34,4.662890326
29,4.6,Meal ,motorcycle ,10,1.554084726
25,4.7,Buffet ,scooter ,11,1.521995629
37,4.4,Meal ,motorcycle ,29,3.067837573
33,4.9,Meal ,scooter ,26,3.04396095
28,4.1,Buffet ,motorcycle ,32,6.087998219
32,4.9,Meal ,motorcycle ,25,3.148590641
24,4,Drinks ,motorcycle ,20,3.112556295
32,4.8,Drinks ,motorcycle ,23,3.148590641
31,4.5,Snack ,electric_scooter ,20,3.148590641
29,4.3,Meal ,motorcycle ,27,3.067943435
36,4.8,Snack ,scooter ,12,1.538563708
39,4.4,Meal ,motorcycle ,39,7.771857572
26,3.9,Snack ,motorcycle ,47,6.135284632
21,4.8,Snack ,scooter ,15,1.511779905
32,4.9,Meal ,motorcycle ,22,3.108407013
21,5,Drinks ,motorcycle ,25,3.03295355
30,4.3,Snack ,scooter ,31,5.965261131
35,4.5,Meal ,motorcycle ,29,4.594039413
31,4.6,Meal ,motorcycle ,28,4.549306098
34,4.4,Snack ,motorcycle ,34,6.046829612
32,4.9,Meal ,motorcycle ,30,3.044222519
32,5,Drinks ,scooter ,19,3.044299636
26,4.5,Drinks ,motorcycle ,20,3.108810967
23,4.1,Drinks ,motorcycle ,28,3.112385322
25,4.2,Meal ,motorcycle ,35,6.239323425
38,4.6,Drinks ,scooter ,25,3.04409742
22,4.1,Buffet ,motorcycle ,54,7.554855144
38,4.8,Drinks ,motorcycle ,17,2.98795168
30,4.2,Snack ,scooter ,33,4.722885901
34,4.3,Snack ,motorcycle ,32,4.60181626
39,4.2,Buffet ,motorcycle ,24,4.542988831
31,4.2,Snack ,motorcycle ,47,9.325877094
23,4.8,Snack ,scooter ,21,3.063448433
29,4.6,Buffet ,electric_scooter ,32,4.615762974
37,4.9,Drinks ,scooter ,24,3.063984674
38,4.8,Drinks ,motorcycle ,28,3.108612206
37,4.1,Meal ,electric_scooter ,33,4.615191312
37,4.3,Meal ,motorcycle ,31,4.615419315
22,3.8,Snack ,motorcycle ,40,7.609901051
22,4.1,Meal ,motorcycle ,29,4.663219323
33,4.6,Buffet ,motorcycle ,30,5.966942053
23,4,Buffet ,scooter ,33,5.998822046
28,5,Snack ,scooter ,20,3.063448433
30,5,Buffet ,scooter ,31,4.663227354
30,4.6,Snack ,motorcycle ,31,5.959678981
36,4.7,Drinks ,motorcycle ,28,4.668769475
38,4.5,Snack ,scooter ,21,3.043947623
24,4.8,Drinks ,electric_scooter ,13,1.556218658
31,4,Buffet ,motorcycle ,47,9.358581731
33,4.8,Snack ,scooter ,33,4.549358118
26,4.6,Buffet ,scooter ,13,1.531465556
27,4.9,Meal ,scooter ,12,1.533937127
33,4.5,Meal ,motorcycle ,29,4.474358765
36,4.8,Meal ,motorcycle ,36,4.595107231
27,4.8,Meal ,scooter ,24,3.023518614
35,5,Drinks ,scooter ,32,4.636970131
26,5,Buffet ,motorcycle ,23,3.107941095
31,4.8,Meal ,scooter ,23,3.148590641
21,4,Meal ,motorcycle ,18,3.063903982
34,4.6,Drinks ,motorcycle ,28,2.999516654
29,4.5,Meal ,motorcycle ,29,4.66211901
24,4.9,Meal ,scooter ,14,1.574295332
39,4.6,Buffet ,motorcycle ,28,4.543006277
38,4.7,Meal ,motorcycle ,33,6.08840468
32,4.6,Buffet ,motorcycle ,27,3.091251649
38,4.9,Drinks ,scooter ,18,3.108623397
24,4.5,Buffet ,motorcycle ,13,1.516490642
29,4.6,Drinks ,motorcycle ,17,3.062123765
34,4.2,Buffet ,motorcycle ,42,4.60189505
34,4.6,Buffet ,scooter ,24,2.933597297
26,4.6,Snack ,motorcycle ,19,3.108608356
31,4.8,Snack ,motorcycle ,28,3.148590641
37,5,Drinks ,motorcycle ,26,4.601626369
23,4.8,Drinks ,scooter ,28,4.549358118
23,4.6,Meal ,motorcycle ,18,3.077131226
